GCN_SEQNO,ETC_NAME,NDC,BN,LN,LN25,LN60,GNN,GNN60,Package_Description,TRADENAME,STR,STR60,RT,GCRT_DESC,ETC_ID,ETC_HIERARCHY_LEVEL,ETC_ULTIMATE_PARENT_ETC_ID,ETC_PARENT_ETC_ID,ETC_ULTIMATE_CHILD_IND,GCN,GCRT,HICL_SEQNO,HIC3,HIC3_SEQN,TC,prednisoneMultiplier,prednisodeEquivalentDose,category,subcategory
26721,Macrolides,58016039101,ZITHROMAX,ZITHROMAX 250 MG Z-PAK TABLET,,ZITHROMAX 250 MG Z-PAK TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58016039106,ZITHROMAX,ZITHROMAX 250 MG Z-PAK TABLET,,ZITHROMAX 250 MG Z-PAK TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58016039110,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58016039115,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58016039118,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58016039120,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58016039128,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58016039130,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58016039160,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58016039190,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58016123406,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58016123410,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58016123415,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58016123420,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58016123428,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58016123430,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58016481401,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58864065504,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,ZITHROMAX TABLETS,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58864065506,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,ZITHROMAX TABLETS,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58864065514,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,ZITHROMAX TABLETS,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,58864079106,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,AZITHROMYCIN TABLETS,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,59762306001,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,59762306002,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,AZITHROMYCIN,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,59762306003,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,60505258100,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN DIHYDRATE,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,60505258102,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN DIHYDRATE,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,60505258103,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,AZITHROMYCIN DIHYDRATE,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,60505258105,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,AZITHROMYCIN DIHYDRATE,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,61919036206,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN DIHYDRATE,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,63187016906,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,AZITHROMYCIN,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,63739057509,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,63739057510,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,63874119706,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,64679096101,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,AZITHROMYCIN,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,64679096104,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,64679096105,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,64679096107,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,AZITHROMYCIN,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,66116070306,ZITHROMAX,ZITHROMAX 250 MG Z-PAK,,ZITHROMAX 250 MG Z-PAK,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,66267092806,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68030044607,ZITHROMAX,ZITHROMAX 250 MG Z-PAK TABLET,,ZITHROMAX 250 MG Z-PAK TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68030906601,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68030906603,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68071039204,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68084027801,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68084027811,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68084027830,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68084027865,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68084027889,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68084044311,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68084044365,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68084065601,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN DIHYDRATE,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68084065611,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN DIHYDRATE,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68084090601,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68084090611,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68115036404,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68115036450,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68115054150,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68115093106,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68180016006,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,AZITHROMYCIN MONOHYDRATE,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68180016013,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BLIST PACK,AZITHROMYCIN MONOHYDRATE,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68258104601,ZITHROMAX,ZITHROMAX 250 MG TABLET,,ZITHROMAX 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
26721,Macrolides,68387056506,AZITHROMYCIN,AZITHROMYCIN 250 MG TABLET,,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,250 MG,250 mg,ORAL,ORAL,2737,4,2549,16,1,48793,1,6334,W1D,479,25,,,,
27050,Tetracycline Antibiotics,00179012914,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONO 100 MG TABLET,,DOXYCYCLINE MONO 100 MG TABLET,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONOHYDRATE,BOTTLE,DOXYCYCLINE,100 MG,100 mg,ORAL,ORAL,2741,4,2549,27,1,40363,1,4014,W1C,478,21,,,,
27050,Tetracycline Antibiotics,00179012920,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONO 100 MG TABLET,,DOXYCYCLINE MONO 100 MG TABLET,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONOHYDRATE,BOTTLE,DOXYCYCLINE,100 MG,100 mg,ORAL,ORAL,2741,4,2549,27,1,40363,1,4014,W1C,478,21,,,,
27050,Tetracycline Antibiotics,00185021652,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONO 100 MG TABLET,,DOXYCYCLINE MONO 100 MG TABLET,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONOHYDRATE,BOTTLE,DOXYCYCLINE,100 MG,100 mg,ORAL,ORAL,2741,4,2549,27,1,40363,1,4014,W1C,478,21,,,,
27050,Tetracycline Antibiotics,00185021653,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONO 100 MG TABLET,,DOXYCYCLINE MONO 100 MG TABLET,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONOHYDRATE,BOTTLE,DOXYCYCLINE,100 MG,100 mg,ORAL,ORAL,2741,4,2549,27,1,40363,1,4014,W1C,478,21,,,,
27050,Tetracycline Antibiotics,00378602389,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONO 100 MG TABLET,,DOXYCYCLINE MONO 100 MG TABLET,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONOHYDRATE,BOTTLE,DOXYCYCLINE,100 MG,100 mg,ORAL,ORAL,2741,4,2549,27,1,40363,1,4014,W1C,478,21,,,,
27050,Tetracycline Antibiotics,00527133825,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONO 100 MG TABLET,,DOXYCYCLINE MONO 100 MG TABLET,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONOHYDRATE,BOTTLE,DOXYCYCLINE,100 MG,100 mg,ORAL,ORAL,2741,4,2549,27,1,40363,1,4014,W1C,478,21,,,,
27050,Tetracycline Antibiotics,00527133850,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONO 100 MG TABLET,,DOXYCYCLINE MONO 100 MG TABLET,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONOHYDRATE,BOTTLE,DOXYCYCLINE,100 MG,100 mg,ORAL,ORAL,2741,4,2549,27,1,40363,1,4014,W1C,478,21,,,,
27050,Tetracycline Antibiotics,23155013525,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONO 100 MG TABLET,,DOXYCYCLINE MONO 100 MG TABLET,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONOHYDRATE,BOTTLE,DOXYCYCLINE,100 MG,100 mg,ORAL,ORAL,2741,4,2549,27,1,40363,1,4014,W1C,478,21,,,,
27050,Tetracycline Antibiotics,42783060130,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONO 100 MG TABLET,,DOXYCYCLINE MONO 100 MG TABLET,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONOHYDRATE,BOTTLE,DOXYCYCLINE,100 MG,100 mg,ORAL,ORAL,2741,4,2549,27,1,40363,1,4014,W1C,478,21,,,,
27050,Tetracycline Antibiotics,42783060160,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONO 100 MG TABLET,,DOXYCYCLINE MONO 100 MG TABLET,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONOHYDRATE,BOTTLE,DOXYCYCLINE,100 MG,100 mg,ORAL,ORAL,2741,4,2549,27,1,40363,1,4014,W1C,478,21,,,,
27050,Tetracycline Antibiotics,49884009303,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONO 100 MG TABLET,,DOXYCYCLINE MONO 100 MG TABLET,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONOHYDRATE,BOTTLE,DOXYCYCLINE,100 MG,100 mg,ORAL,ORAL,2741,4,2549,27,1,40363,1,4014,W1C,478,21,,,,
27050,Tetracycline Antibiotics,49884009304,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONO 100 MG TABLET,,DOXYCYCLINE MONO 100 MG TABLET,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONOHYDRATE,BOTTLE,DOXYCYCLINE,100 MG,100 mg,ORAL,ORAL,2741,4,2549,27,1,40363,1,4014,W1C,478,21,,,,
27050,Tetracycline Antibiotics,55700012220,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONO 100 MG TABLET,,DOXYCYCLINE MONO 100 MG TABLET,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONOHYDRATE,BOTTLE,DOXYCYCLINE,100 MG,100 mg,ORAL,ORAL,2741,4,2549,27,1,40363,1,4014,W1C,478,21,,,,
27050,Tetracycline Antibiotics,63304013204,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONO 100 MG TABLET,,DOXYCYCLINE MONO 100 MG TABLET,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONOHYDRATE,BOTTLE,DOXYCYCLINE,100 MG,100 mg,ORAL,ORAL,2741,4,2549,27,1,40363,1,4014,W1C,478,21,,,,
27050,Tetracycline Antibiotics,63304013250,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONO 100 MG TABLET,,DOXYCYCLINE MONO 100 MG TABLET,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONOHYDRATE,BOTTLE,DOXYCYCLINE,100 MG,100 mg,ORAL,ORAL,2741,4,2549,27,1,40363,1,4014,W1C,478,21,,,,
27252,Macrolides,00069308030,ZITHROMAX,ZITHROMAX 600 MG TABLET,,ZITHROMAX 600 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,ZITHROMAX,600 MG,600 mg,ORAL,ORAL,2737,4,2549,16,1,48794,1,6334,W1D,479,25,,,,
27252,Macrolides,00093714756,AZITHROMYCIN,AZITHROMYCIN 600 MG TABLET,,AZITHROMYCIN 600 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,AZITHROMYCIN,600 MG,600 mg,ORAL,ORAL,2737,4,2549,16,1,48794,1,6334,W1D,479,25,,,,
27252,Macrolides,00247146601,ZITHROMAX,ZITHROMAX 600 MG TABLET,,ZITHROMAX 600 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,600 MG,600 mg,ORAL,ORAL,2737,4,2549,16,1,48794,1,6334,W1D,479,25,,,,
27252,Macrolides,00378153593,AZITHROMYCIN,AZITHROMYCIN 600 MG TABLET,,AZITHROMYCIN 600 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,AZITHROMYCIN,600 MG,600 mg,ORAL,ORAL,2737,4,2549,16,1,48794,1,6334,W1D,479,25,,,,
27252,Macrolides,00781149731,AZITHROMYCIN,AZITHROMYCIN 600 MG TABLET,,AZITHROMYCIN 600 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,AZITHROMYCIN,600 MG,600 mg,ORAL,ORAL,2737,4,2549,16,1,48794,1,6334,W1D,479,25,,,,
27252,Macrolides,12280005730,ZITHROMAX,ZITHROMAX 600 MG TABLET,,ZITHROMAX 600 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,,600 MG,600 mg,ORAL,ORAL,2737,4,2549,16,1,48794,1,6334,W1D,479,25,,,,
27252,Macrolides,50111078910,AZITHROMYCIN,AZITHROMYCIN 600 MG TABLET,,AZITHROMYCIN 600 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,AZITHROMYCIN,600 MG,600 mg,ORAL,ORAL,2737,4,2549,16,1,48794,1,6334,W1D,479,25,,,,
27252,Macrolides,54569580400,AZITHROMYCIN,AZITHROMYCIN 600 MG TABLET,,AZITHROMYCIN 600 MG TABLET,AZITHROMYCIN,AZITHROMYCIN,BOTTLE,AZITHROMYCIN TABLETS,600 MG,600 mg,ORAL,ORAL,2737,4,2549,16,1,48794,1,6334,W1D,479,25,,,,
